1,0.16666666666666666,0,0.0
2,0.9333333333333333,1,0.047619047619047616
3,0.4166666666666667,1,0.09523809523809523
4,0.75,1,0.14285714285714285
5,0.4166666666666667,1,0.19047619047619047
6,0.8333333333333334,0,0.23809523809523808
7,0.5833333333333334,1,0.2857142857142857
8,0.4166666666666667,1,0.3333333333333333
9,0.4166666666666667,1,0.38095238095238093
10,0.5833333333333334,0,0.2857142857142857
11,0.4166666666666667,0,0.2857142857142857
12,0.4166666666666667,1,0.3333333333333333
13,0.75,1,0.2857142857142857
14,0.5833333333333334,1,0.42857142857142855
15,0.4166666666666667,1,0.14285714285714285
16,0.5833333333333334,0,0.42857142857142855
17,0.8333333333333334,1,0.2857142857142857
18,0.3,0,0.47619047619047616
19,0.16666666666666666,1,0.0
20,0.4166666666666667,1,0.5238095238095238
21,0.3,1,0.047619047619047616
22,0.3,1,0.09523809523809523
23,0.5833333333333334,1,0.42857142857142855
24,0.4166666666666667,0,0.14285714285714285
25,0.3,1,0.5714285714285714
26,0.4166666666666667,1,0.14285714285714285
27,0.4166666666666667,1,0.6190476190476191
28,0.4166666666666667,0,0.2857142857142857
29,0.5833333333333334,1,0.14285714285714285
30,0.5833333333333334,0,0.14285714285714285
31,0.9333333333333333,1,0.14285714285714285
32,0.4166666666666667,0,0.42857142857142855
33,0.75,1,0.47619047619047616
34,0.3,0,0.42857142857142855
35,0.75,1,0.2857142857142857
36,0.4166666666666667,1,0.47619047619047616
37,0.4166666666666667,0,0.23809523809523808
38,0.3,0,0.5714285714285714
39,0.3,1,0.5714285714285714
40,0.75,1,0.42857142857142855
41,0.3,0,0.5714285714285714
42,0.4166666666666667,1,0.6666666666666666
43,0.4166666666666667,1,0.3333333333333333
44,0.75,1,0.38095238095238093
45,0.75,0,0.047619047619047616
46,0.3,1,0.7142857142857143
47,0.3,1,0.5714285714285714
48,0.4166666666666667,1,0.5714285714285714
49,0.3,1,0.3333333333333333
50,0.4166666666666667,0,0.7619047619047619
51,0.16666666666666666,0,0.0
52,0.3,1,0.5714285714285714
53,0.4166666666666667,1,0.42857142857142855
54,0.8333333333333334,1,0.2857142857142857
55,0.5833333333333334,0,0.3333333333333333
56,0.5833333333333334,1,0.19047619047619047
57,0.3,1,0.7142857142857143
58,0.4166666666666667,1,0.7619047619047619
59,0.8333333333333334,0,0.2857142857142857
60,0.8333333333333334,1,0.2857142857142857
61,0.4166666666666667,1,0.38095238095238093
62,0.5833333333333334,0,0.47619047619047616
63,0.3,1,0.5714285714285714
64,0.3,1,0.2857142857142857
65,0.5833333333333334,1,0.3333333333333333
66,0.4166666666666667,1,0.8095238095238095
67,0.8333333333333334,0,0.8571428571428571
68,0.3,1,0.5714285714285714
69,0.4166666666666667,0,0.2857142857142857
70,0.3,1,0.5714285714285714
71,0.4166666666666667,1,0.5238095238095238
72,0.75,0,0.42857142857142855
73,0.3,1,0.5714285714285714
74,0.5833333333333334,1,0.5238095238095238
75,0.16666666666666666,0,0.0
76,0.5833333333333334,1,0.14285714285714285
77,0.3,1,0.5714285714285714
78,0.75,0,0.2857142857142857
79,0.75,0,0.42857142857142855
80,0.9333333333333333,1,0.2857142857142857
81,0.4166666666666667,0,0.42857142857142855
82,0.4166666666666667,1,0.38095238095238093
83,0.4166666666666667,0,0.7619047619047619
84,0.3,1,0.5714285714285714
85,0.3,1,0.5714285714285714
86,0.16666666666666666,0,0.0
87,0.4166666666666667,1,0.5238095238095238
88,0.75,0,0.2857142857142857
89,0.9333333333333333,0,0.23809523809523808
90,0.9333333333333333,1,0.9047619047619048
91,0.5833333333333334,1,0.14285714285714285
92,0.3,0,0.5714285714285714
93,0.4166666666666667,1,0.38095238095238093
94,0.4166666666666667,1,0.38095238095238093
95,0.75,1,0.42857142857142855
96,0.4166666666666667,0,0.047619047619047616
97,0.5833333333333334,0,0.47619047619047616
98,0.5833333333333334,0,0.14285714285714285
99,0.16666666666666666,0,0.0
100,0.5833333333333334,1,0.38095238095238093
101,0.3,0,0.47619047619047616
102,0.5833333333333334,1,0.7142857142857143
103,0.75,1,0.14285714285714285
104,0.4166666666666667,1,0.3333333333333333
105,0.75,1,0.3333333333333333
106,0.5833333333333334,0,0.6190476190476191
107,0.75,1,0.8095238095238095
108,0.4166666666666667,1,0.3333333333333333
109,0.75,1,0.09523809523809523
110,0.4166666666666667,1,0.7619047619047619
111,0.5833333333333334,1,0.09523809523809523
112,0.4166666666666667,1,0.047619047619047616
113,0.3,1,0.3333333333333333
114,0.4166666666666667,0,0.7619047619047619
